"year","hour","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count","segment_horari"
"2012",19,"Primavera","0","1","Molt Bo",32.8,38.635,59,15.0013,514,"Vespre"
"2011",18,"Tardor","0","0","Molt Bo",9.84,11.365,48,12.998,163,"Vespre"
"2012",15,"Tardor","0","1","Molt Bo",18.86,22.725,44,31.0009,246,"Matí"
"2011",22,"Primavera","0","1","Molt Bo",13.12,15.15,49,19.9995,46,"Vespre"
"2011",19,"Estiu","0","1","Dolent",25.42,29.545,73,31.0009,165,"Vespre"
"2012",20,"Estiu","0","0","Bo",23.78,27.275,88,6.0032,194,"Vespre"
"2012",23,"Tardor","0","1","Molt Bo",18.86,22.725,88,16.9979,84,"Vespre"
"2012",22,"Hivern","0","1","Molt Bo",22.96,26.515,60,6.0032,170,"Vespre"
"2011",5,"Estiu","0","0","Molt Bo",23.78,27.275,73,7.0015,14,"Matinada"
"2011",5,"Hivern","0","1","Bo",9.02,12.88,93,6.0032,7,"Matinada"
"2012",0,"Hivern","0","1","Bo",17.22,21.21,94,0,11,"Matinada"
"2011",10,"Estiu","0","1","Molt Bo",30.34,34.85,66,16.9979,129,"Matí"
"2012",22,"Hivern","0","0","Molt Bo",18.86,22.725,55,27.9993,66,"Vespre"
"2012",9,"Primavera","0","0","Molt Bo",18.04,21.97,26,15.0013,179,"Matí"
"2012",19,"Estiu","0","1","Molt Bo",30.34,33.335,48,15.0013,633,"Vespre"
"2011",7,"Primavera","0","0","Molt Bo",26.24,29.545,78,8.9981,57,"Matinada"
"2012",14,"Hivern","0","1","Molt Bo",10.66,10.605,33,31.0009,129,"Matí"
"2012",10,"Tardor","0","1","Molt Bo",18.04,21.97,77,6.0032,184,"Matí"
"2012",15,"Tardor","0","1","Dolent",25.42,28.79,83,8.9981,209,"Matí"
"2011",17,"Tardor","0","0","Molt Bo",16.4,20.455,40,12.998,232,"Vespre"
"2011",3,"Hivern","0","1","Bo",6.56,11.365,69,0,2,"Matinada"
"2012",2,"Hivern","0","0","Bo",18.04,21.97,88,0,42,"Matinada"
"2011",7,"Tardor","0","1","Molt Bo",17.22,21.21,62,12.998,302,"Matinada"
"2012",17,"Hivern","0","0","Dolent",12.3,14.395,70,12.998,67,"Vespre"
"2011",10,"Tardor","0","1","Molt Bo",10.66,12.12,41,19.0012,115,"Matí"
"2011",19,"Hivern","0","1","Molt Bo",6.56,6.06,40,31.0009,101,"Vespre"
"2012",3,"Primavera","0","1","Molt Bo",18.04,21.97,30,11.0014,3,"Matinada"
"2011",13,"Tardor","0","1","Bo",12.3,15.91,52,7.0015,166,"Matí"
"2011",13,"Tardor","0","0","Molt Bo",16.4,20.455,37,7.0015,355,"Matí"
"2012",19,"Hivern","0","1","Dolent",14.76,17.425,87,12.998,174,"Vespre"
"2012",9,"Primavera","0","1","Molt Bo",28.7,32.575,65,8.9981,316,"Matí"
"2012",2,"Estiu","0","0","Molt Bo",23.78,27.275,78,7.0015,93,"Matinada"
"2011",1,"Primavera","0","1","Molt Bo",24.6,31.06,38,23.9994,22,"Matinada"
"2011",0,"Hivern","0","0","Molt Bo",10.66,15.15,56,0,39,"Matinada"
"2011",12,"Primavera","0","1","Molt Bo",21.32,25,34,23.9994,196,"Matí"
"2011",23,"Primavera","0","0","Molt Bo",27.06,31.06,74,7.0015,131,"Vespre"
"2011",10,"Estiu","0","0","Molt Bo",28.7,33.335,74,8.9981,297,"Matí"
"2012",11,"Primavera","0","1","Bo",31.16,34.09,48,15.0013,202,"Matí"
"2011",0,"Hivern","0","1","Molt Bo",9.02,9.85,44,23.9994,5,"Matinada"
"2012",22,"Tardor","0","1","Molt Bo",18.86,22.725,55,19.9995,197,"Vespre"
"2011",10,"Estiu","0","0","Molt Bo",30.34,34.09,60,15.0013,304,"Matí"
"2011",9,"Tardor","0","0","Bo",12.3,15.91,75,6.0032,170,"Matí"
"2012",13,"Tardor","0","0","Molt Bo",21.32,25,39,0,646,"Matí"
"2011",13,"Primavera","0","1","Bo",32.8,36.365,43,16.9979,196,"Matí"
"2011",7,"Hivern","0","1","Dolent",15.58,19.695,0,15.0013,37,"Matinada"
"2012",21,"Primavera","0","0","Bo",24.6,30.305,60,8.9981,230,"Vespre"
"2012",4,"Hivern","0","1","Molt Bo",7.38,10.605,80,7.0015,2,"Matinada"
"2012",12,"Primavera","0","0","Molt Bo",25.42,31.06,43,23.9994,646,"Matí"
"2011",4,"Primavera","0","1","Dolent",16.4,20.455,94,22.0028,3,"Matinada"
"2011",0,"Hivern","0","1","Dolent",12.3,14.395,93,16.9979,8,"Matinada"
"2012",14,"Hivern","0","1","Molt Bo",9.84,11.365,44,12.998,119,"Matí"
"2012",12,"Primavera","0","1","Dolent",18.86,22.725,51,7.0015,110,"Matí"
"2011",15,"Estiu","0","1","Molt Bo",31.16,36.365,70,19.0012,185,"Matí"
"2011",18,"Hivern","0","1","Molt Bo",14.76,18.18,40,7.0015,235,"Vespre"
"2012",15,"Tardor","0","1","Bo",16.4,20.455,54,11.0014,214,"Matí"
"2011",11,"Primavera","0","1","Molt Bo",26.24,31.06,31,22.0028,192,"Matí"
"2012",10,"Hivern","0","1","Dolent",17.22,21.21,77,7.0015,78,"Matí"
"2012",13,"Hivern","0","1","Molt Bo",17.22,21.21,44,15.0013,222,"Matí"
"2012",3,"Primavera","0","1","Molt Bo",18.04,21.97,58,6.0032,3,"Matinada"
"2012",5,"Tardor","0","1","Bo",12.3,14.395,42,15.0013,35,"Matinada"
"2012",22,"Estiu","0","1","Molt Bo",29.52,33.335,51,11.0014,318,"Vespre"
"2012",1,"Hivern","0","1","Bo",11.48,12.88,65,23.9994,2,"Matinada"
"2011",13,"Primavera","0","0","Molt Bo",24.6,31.06,35,19.0012,436,"Matí"
"2012",15,"Tardor","0","0","Molt Bo",22.96,26.515,37,15.0013,646,"Matí"
"2012",21,"Hivern","0","0","Bo",18.04,21.97,67,16.9979,71,"Vespre"
"2011",1,"Estiu","0","1","Molt Bo",26.24,30.305,69,11.0014,16,"Matinada"
"2012",16,"Hivern","0","1","Molt Bo",22.96,26.515,37,27.9993,288,"Matí"
"2011",10,"Primavera","0","0","Molt Bo",22.96,26.515,49,19.9995,298,"Matí"
"2012",16,"Hivern","0","0","Molt Bo",8.2,8.335,34,31.0009,164,"Matí"
"2011",2,"Tardor","0","1","Molt Bo",13.12,17.425,87,0,8,"Matinada"
"2011",17,"Primavera","0","1","Molt Bo",29.52,31.82,25,19.0012,558,"Vespre"
"2012",11,"Primavera","0","1","Bo",15.58,19.695,43,22.0028,180,"Matí"
"2011",6,"Hivern","0","1","Molt Bo",4.92,7.575,74,7.0015,36,"Matinada"
"2012",14,"Tardor","0","1","Molt Bo",24.6,31.06,40,11.0014,271,"Matí"
"2011",3,"Estiu","0","0","Molt Bo",26.24,30.305,69,15.0013,47,"Matinada"
"2011",0,"Hivern","0","1","Molt Bo",18.04,21.97,72,19.0012,32,"Matinada"
"2011",22,"Primavera","0","1","Molt Bo",19.68,23.485,39,12.998,165,"Vespre"
"2012",23,"Tardor","0","0","Molt Bo",14.76,17.425,66,15.0013,59,"Vespre"
"2012",11,"Primavera","0","0","Molt Bo",22.96,26.515,73,7.0015,414,"Matí"
"2011",19,"Estiu","0","0","Bo",27.06,30.305,83,12.998,183,"Vespre"
"2011",20,"Estiu","0","1","Molt Bo",29.52,32.575,42,15.0013,269,"Vespre"
"2011",9,"Estiu","1","0","Bo",29.52,34.09,66,6.0032,238,"Matí"
"2012",22,"Estiu","0","1","Molt Bo",29.52,34.85,74,7.0015,224,"Vespre"
"2012",10,"Primavera","0","1","Molt Bo",27.06,31.06,47,16.9979,249,"Matí"
"2011",22,"Tardor","0","1","Molt Bo",14.76,16.665,53,19.0012,89,"Vespre"
"2012",23,"Tardor","0","1","Bo",11.48,13.635,56,15.0013,79,"Vespre"
"2011",20,"Estiu","0","1","Molt Bo",26.24,28.03,94,6.0032,210,"Vespre"
"2012",1,"Primavera","0","1","Molt Bo",17.22,21.21,50,15.0013,9,"Matinada"
"2011",15,"Estiu","0","0","Molt Bo",30.34,34.09,55,15.0013,480,"Matí"
"2011",4,"Primavera","0","1","Bo",13.94,16.665,86,8.9981,1,"Matinada"
"2012",20,"Tardor","0","1","Bo",15.58,19.695,54,16.9979,296,"Vespre"
"2011",3,"Tardor","0","1","Molt Bo",22.96,26.515,94,8.9981,7,"Matinada"
"2011",6,"Primavera","0","0","Bo",14.76,18.18,93,6.0032,4,"Matinada"
"2011",22,"Hivern","0","1","Molt Bo",12.3,14.395,49,15.0013,55,"Vespre"
"2011",19,"Primavera","0","1","Molt Bo",27.88,31.06,26,19.0012,391,"Vespre"
"2011",16,"Tardor","0","1","Molt Bo",26.24,31.06,44,0,419,"Matí"
"2011",19,"Estiu","0","1","Molt Bo",31.16,34.85,55,15.0013,347,"Vespre"
"2012",7,"Primavera","0","1","Bo",22.96,26.515,94,12.998,418,"Matinada"
"2011",6,"Estiu","1","0","Molt Bo",26.24,28.79,89,11.0014,16,"Matinada"
"2011",23,"Hivern","0","1","Molt Bo",4.92,6.82,50,12.998,15,"Vespre"
"2011",13,"Hivern","0","0","Molt Bo",18.86,22.725,38,26.0027,221,"Matí"
"2012",1,"Estiu","0","0","Molt Bo",24.6,29.545,73,0,109,"Matinada"
"2012",8,"Hivern","0","1","Molt Bo",18.86,22.725,88,7.0015,579,"Matinada"
"2012",10,"Hivern","0","1","Molt Bo",21.32,25,68,7.0015,164,"Matí"
"2012",18,"Hivern","0","1","Molt Bo",16.4,20.455,43,31.0009,410,"Vespre"
"2012",2,"Primavera","0","1","Molt Bo",22.96,26.515,83,7.0015,4,"Matinada"
"2012",4,"Estiu","0","0","Molt Bo",30.34,35.605,74,11.0014,16,"Matinada"
"2011",2,"Estiu","1","0","Bo",27.88,31.82,79,11.0014,39,"Matinada"
"2012",16,"Tardor","0","1","Molt Bo",14.76,16.665,43,19.0012,360,"Matí"
"2012",13,"Hivern","0","1","Dolent",13.94,15.91,71,16.9979,64,"Matí"
"2011",21,"Estiu","0","0","Bo",28.7,33.335,84,22.0028,114,"Vespre"
"2011",10,"Primavera","0","0","Molt Bo",16.4,20.455,43,27.9993,215,"Matí"
"2012",16,"Tardor","0","1","Molt Bo",22.96,26.515,52,12.998,466,"Matí"
"2011",5,"Estiu","0","1","Molt Bo",30.34,34.09,58,12.998,26,"Matinada"
"2011",22,"Primavera","0","0","Molt Bo",22.96,26.515,83,0,117,"Vespre"
"2011",0,"Tardor","0","1","Molt Bo",22.14,25.76,56,22.0028,37,"Matinada"
"2011",0,"Hivern","0","1","Bo",6.56,9.09,64,7.0015,8,"Matinada"
"2011",17,"Tardor","0","1","Molt Bo",12.3,15.91,49,7.0015,331,"Vespre"
"2012",14,"Tardor","0","1","Molt Bo",27.06,31.06,61,16.9979,365,"Matí"
"2011",22,"Tardor","0","1","Molt Bo",18.86,22.725,59,15.0013,143,"Vespre"
"2012",6,"Estiu","0","1","Molt Bo",24.6,28.79,78,11.0014,165,"Matinada"
"2012",20,"Hivern","1","0","Molt Bo",10.66,12.12,60,19.0012,90,"Vespre"
"2012",2,"Estiu","0","1","Bo",27.88,31.82,83,12.998,11,"Matinada"
"2012",14,"Estiu","0","1","Bo",31.16,34.85,52,19.9995,255,"Matí"
"2011",5,"Tardor","0","1","Bo",22.14,25.76,88,22.0028,22,"Matinada"
"2011",20,"Hivern","0","0","Molt Bo",16.4,20.455,58,7.0015,86,"Vespre"
"2012",20,"Primavera","0","1","Molt Bo",18.86,22.725,31,11.0014,329,"Vespre"
"2011",8,"Primavera","0","1","Bo",21.32,25,88,0,487,"Matinada"
"2012",0,"Estiu","0","1","Molt Bo",21.32,25,59,7.0015,32,"Matinada"
"2012",18,"Tardor","0","1","Molt Bo",22.96,26.515,83,7.0015,233,"Vespre"
"2011",19,"Estiu","0","1","Molt Bo",27.88,31.82,69,11.0014,396,"Vespre"
"2011",14,"Estiu","0","1","Molt Bo",33.62,34.85,23,12.998,303,"Matí"
"2012",11,"Tardor","0","0","Molt Bo",15.58,19.695,46,15.0013,445,"Matí"
"2011",16,"Tardor","0","1","Bo",15.58,19.695,54,7.0015,245,"Matí"
"2012",11,"Hivern","0","1","Bo",12.3,15.15,45,11.0014,112,"Matí"
"2012",3,"Estiu","0","0","Bo",27.88,31.82,89,11.0014,57,"Matinada"
"2012",12,"Primavera","0","1","Bo",22.14,25.76,56,15.0013,247,"Matí"
"2012",3,"Tardor","0","1","Molt Bo",9.02,12.12,64,7.0015,4,"Matinada"
"2011",19,"Primavera","0","0","Molt Bo",28.7,32.575,65,12.998,264,"Vespre"
"2012",4,"Hivern","0","1","Molt Bo",8.2,10.605,80,8.9981,2,"Matinada"
"2011",23,"Tardor","0","1","Bo",23.78,27.275,94,23.9994,69,"Vespre"
"2012",0,"Hivern","0","0","Molt Bo",6.56,6.82,47,22.0028,59,"Matinada"
"2011",3,"Tardor","0","1","Molt Bo",13.94,16.665,81,8.9981,5,"Matinada"
"2012",7,"Tardor","0","1","Molt Bo",14.76,16.665,50,16.9979,478,"Matinada"
"2011",13,"Estiu","0","1","Molt Bo",31.16,34.09,48,19.9995,192,"Matí"
"2012",7,"Primavera","0","0","Molt Bo",18.86,22.725,67,7.0015,95,"Matinada"
"2012",20,"Primavera","0","1","Molt Bo",18.04,21.97,33,16.9979,280,"Vespre"
"2011",11,"Hivern","0","0","Molt Bo",8.2,9.85,55,15.0013,72,"Matí"
"2011",1,"Estiu","0","1","Molt Bo",31.16,34.85,55,0,12,"Matinada"
"2012",21,"Tardor","0","1","Bo",12.3,14.395,56,16.9979,151,"Vespre"
"2011",23,"Estiu","0","1","Dolent",22.14,25.76,94,16.9979,58,"Vespre"
"2012",14,"Tardor","0","1","Molt Bo",21.32,25,32,6.0032,348,"Matí"
"2012",3,"Hivern","0","0","Bo",14.76,17.425,43,8.9981,26,"Matinada"
"2012",2,"Tardor","0","1","Molt Bo",13.12,15.15,53,16.9979,12,"Matinada"
"2011",12,"Tardor","0","0","Molt Bo",14.76,18.94,50,0,358,"Matí"
"2012",6,"Tardor","0","0","Molt Bo",12.3,15.91,87,6.0032,19,"Matinada"
"2012",4,"Hivern","0","1","Molt Bo",19.68,23.485,88,12.998,5,"Matinada"
"2012",5,"Estiu","0","1","Bo",27.06,29.545,94,0,41,"Matinada"
"2011",12,"Primavera","0","1","Bo",18.04,21.97,62,23.9994,124,"Matí"
"2011",17,"Estiu","0","1","Bo",28.7,33.335,79,0,425,"Vespre"
"2011",15,"Hivern","0","1","Molt Bo",9.84,10.605,38,19.9995,60,"Matí"
"2011",8,"Tardor","0","1","Molt Bo",13.12,17.425,93,0,456,"Matinada"
"2011",4,"Primavera","0","0","Molt Bo",27.88,31.82,79,6.0032,13,"Matinada"
"2011",23,"Tardor","0","0","Molt Bo",8.2,11.365,75,0,69,"Vespre"
"2012",6,"Estiu","0","1","Molt Bo",29.52,34.09,66,7.0015,213,"Matinada"
"2011",15,"Primavera","0","0","Bo",22.14,25.76,94,11.0014,294,"Matí"
"2012",7,"Primavera","0","1","Molt Bo",12.3,14.395,49,19.0012,246,"Matinada"
"2011",23,"Hivern","0","0","Molt Bo",9.02,11.365,47,11.0014,8,"Vespre"
"2012",13,"Hivern","0","1","Bo",17.22,21.21,77,0,137,"Matí"
"2011",21,"Hivern","0","1","Molt Bo",9.02,13.635,64,0,48,"Vespre"
"2011",13,"Estiu","0","0","Molt Bo",32.8,37.12,49,19.9995,472,"Matí"
"2012",10,"Hivern","0","0","Bo",10.66,12.12,52,16.9979,191,"Matí"
"2011",8,"Hivern","0","1","Molt Bo",4.1,6.06,74,11.0014,216,"Matinada"
"2012",11,"Tardor","0","1","Molt Bo",10.66,12.88,48,11.0014,178,"Matí"
"2011",2,"Tardor","0","0","Molt Bo",9.84,12.88,65,6.0032,46,"Matinada"
"2012",20,"Hivern","0","1","Bo",22.96,26.515,49,15.0013,286,"Vespre"
"2012",17,"Primavera","0","1","Molt Bo",27.06,31.06,34,8.9981,646,"Vespre"
"2011",0,"Primavera","0","1","Molt Bo",19.68,23.485,63,0,18,"Matinada"
"2011",6,"Tardor","0","0","Molt Bo",8.2,10.605,59,8.9981,3,"Matinada"
"2012",13,"Hivern","0","1","Dolent",13.12,17.425,76,0,65,"Matí"
"2011",7,"Tardor","0","0","Dolent",17.22,21.21,67,16.9979,36,"Matinada"
"2011",12,"Hivern","0","1","Bo",13.12,15.15,76,16.9979,98,"Matí"
"2012",11,"Hivern","0","0","Molt Bo",13.94,15.91,57,15.0013,324,"Matí"
"2011",16,"Primavera","0","1","Bo",21.32,25,88,8.9981,300,"Matí"
"2012",6,"Tardor","0","0","Molt Bo",11.48,13.635,81,11.0014,15,"Matinada"
"2011",12,"Hivern","0","0","Molt Bo",13.94,16.665,46,0,174,"Matí"
"2011",13,"Tardor","0","0","Bo",11.48,13.635,48,16.9979,236,"Matí"
"2012",13,"Tardor","0","1","Molt Bo",17.22,21.21,50,12.998,213,"Matí"
"2011",18,"Tardor","0","1","Bo",13.12,15.15,45,16.9979,295,"Vespre"
"2011",18,"Estiu","0","0","Molt Bo",27.88,31.82,65,19.9995,339,"Vespre"
"2011",8,"Tardor","0","0","Molt Bo",10.66,13.635,65,8.9981,73,"Matinada"
"2012",16,"Hivern","0","0","Bo",13.94,16.665,61,11.0014,143,"Matí"
"2012",7,"Estiu","0","1","Dolent",26.24,28.79,89,7.0015,133,"Matinada"
"2012",4,"Hivern","0","1","Bo",12.3,16.665,70,0,3,"Matinada"
"2011",6,"Tardor","0","0","Molt Bo",15.58,19.695,66,11.0014,10,"Matinada"
"2011",11,"Primavera","0","1","Molt Bo",30.34,33.335,42,8.9981,111,"Matí"
"2012",4,"Estiu","0","1","Bo",29.52,34.85,74,8.9981,11,"Matinada"
"2012",14,"Primavera","0","1","Molt Bo",29.52,32.575,42,6.0032,263,"Matí"
"2012",16,"Tardor","0","1","Molt Bo",23.78,27.275,49,19.0012,435,"Matí"
"2011",22,"Tardor","0","1","Molt Bo",10.66,15.15,70,0,71,"Vespre"
"2011",19,"Hivern","0","1","Bo",18.04,21.97,51,22.0028,168,"Vespre"
"2012",18,"Tardor","0","0","Molt Bo",18.86,22.725,44,8.9981,473,"Vespre"
"2012",14,"Estiu","0","0","Molt Bo",36.9,42.425,42,31.0009,526,"Matí"
"2012",14,"Hivern","0","1","Molt Bo",18.04,21.97,62,31.0009,132,"Matí"
"2011",13,"Hivern","0","0","Molt Bo",13.94,18.18,46,0,182,"Matí"
"2011",17,"Primavera","0","1","Molt Bo",36.9,40.91,37,16.9979,409,"Vespre"
"2012",1,"Hivern","0","1","Molt Bo",20.5,24.24,59,7.0015,23,"Matinada"
"2011",9,"Hivern","0","1","Molt Bo",5.74,6.06,50,22.0028,139,"Matí"
"2012",11,"Tardor","0","1","Molt Bo",23.78,27.275,46,0,272,"Matí"
"2011",2,"Estiu","0","0","Molt Bo",28.7,32.575,58,12.998,69,"Matinada"
"2012",23,"Estiu","0","1","Molt Bo",31.98,37.12,59,12.998,161,"Vespre"
"2012",3,"Primavera","0","0","Bo",13.94,16.665,81,8.9981,25,"Matinada"
"2012",3,"Primavera","0","1","Molt Bo",20.5,24.24,77,12.998,5,"Matinada"
"2011",14,"Hivern","0","0","Molt Bo",18.86,22.725,15,31.0009,196,"Matí"
"2012",15,"Tardor","0","0","Molt Bo",17.22,21.21,54,19.0012,407,"Matí"
"2012",14,"Estiu","0","1","Molt Bo",32.8,35.605,41,15.0013,241,"Matí"
"2011",7,"Estiu","0","0","Molt Bo",18.86,22.725,72,15.0013,44,"Matinada"
"2012",19,"Tardor","0","1","Bo",15.58,19.695,43,19.9995,374,"Vespre"
"2012",0,"Tardor","0","1","Molt Bo",13.94,15.15,49,22.0028,55,"Matinada"
"2011",22,"Hivern","0","0","Molt Bo",5.74,6.06,46,19.9995,15,"Vespre"
"2012",17,"Estiu","0","1","Molt Bo",32.8,35.605,36,11.0014,646,"Vespre"
"2011",16,"Hivern","0","0","Molt Bo",13.94,15.15,29,27.9993,145,"Matí"
"2011",0,"Primavera","0","0","Bo",20.5,24.24,88,8.9981,102,"Matinada"
"2012",19,"Primavera","0","0","Molt Bo",28.7,31.82,39,8.9981,432,"Vespre"
"2011",21,"Tardor","0","1","Molt Bo",20.5,24.24,77,7.0015,177,"Vespre"
"2011",19,"Primavera","0","1","Molt Bo",13.94,15.15,49,22.0028,136,"Vespre"
"2012",20,"Hivern","0","1","Molt Bo",20.5,24.24,51,16.9979,260,"Vespre"
"2011",14,"Tardor","0","1","Molt Bo",21.32,25,48,11.0014,179,"Matí"
"2012",9,"Hivern","0","1","Molt Bo",13.12,15.15,61,22.0028,231,"Matí"
"2012",20,"Tardor","0","1","Molt Bo",15.58,19.695,29,31.0009,245,"Vespre"
"2012",13,"Primavera","0","0","Bo",24.6,30.305,64,0,565,"Matí"
"2012",12,"Hivern","0","1","Molt Bo",12.3,12.88,39,31.0009,161,"Matí"
"2012",21,"Hivern","0","0","Dolent",9.84,12.12,93,8.9981,78,"Vespre"
"2012",12,"Hivern","0","0","Molt Bo",12.3,13.635,33,22.0028,329,"Matí"
"2012",17,"Primavera","0","1","Molt Bo",20.5,24.24,29,19.0012,646,"Vespre"
"2012",4,"Hivern","0","1","Dolent",16.4,20.455,82,6.0032,1,"Matinada"
"2011",15,"Hivern","0","1","Molt Bo",13.12,15.91,21,11.0014,74,"Matí"
"2011",17,"Primavera","0","1","Molt Bo",18.86,22.725,67,19.9995,309,"Vespre"
"2012",14,"Primavera","0","1","Molt Bo",25.42,30.305,69,6.0032,240,"Matí"
"2011",20,"Tardor","0","0","Molt Bo",12.3,15.91,61,6.0032,127,"Vespre"
"2012",22,"Hivern","0","0","Molt Bo",16.4,20.455,40,30.0026,118,"Vespre"
"2011",8,"Primavera","0","1","Molt Bo",19.68,23.485,77,16.9979,442,"Matinada"
"2011",17,"Estiu","0","1","Molt Bo",30.34,33.335,42,16.9979,587,"Vespre"
"2011",12,"Primavera","0","1","Bo",23.78,27.275,78,7.0015,168,"Matí"
"2011",21,"Primavera","0","1","Molt Bo",23.78,27.275,83,0,177,"Vespre"
"2012",14,"Estiu","0","0","Molt Bo",36.9,40.91,37,16.9979,476,"Matí"
"2012",20,"Tardor","0","1","Molt Bo",20.5,24.24,72,8.9981,414,"Vespre"
"2012",10,"Estiu","0","1","Bo",27.06,30.305,83,12.998,175,"Matí"
"2011",22,"Estiu","0","1","Molt Bo",26.24,29.545,78,8.9981,144,"Vespre"
"2011",19,"Primavera","0","1","Bo",21.32,25,83,12.998,270,"Vespre"
"2011",3,"Hivern","0","0","Bo",17.22,21.21,82,19.9995,11,"Matinada"
"2012",3,"Tardor","0","1","Molt Bo",13.94,16.665,61,8.9981,15,"Matinada"
"2011",5,"Hivern","0","0","Molt Bo",9.02,11.365,69,12.998,2,"Matinada"
"2012",16,"Hivern","0","1","Molt Bo",17.22,21.21,32,19.9995,307,"Matí"
"2011",15,"Tardor","1","0","Bo",29.52,32.575,42,7.0015,384,"Matí"
"2011",4,"Estiu","0","1","Molt Bo",28.7,33.335,74,0,7,"Matinada"
"2012",17,"Hivern","0","1","Molt Bo",22.96,26.515,35,19.9995,600,"Vespre"
"2011",17,"Primavera","0","1","Molt Bo",35.26,40.15,47,19.9995,486,"Vespre"
"2011",3,"Estiu","1","0","Bo",27.88,31.82,74,19.9995,16,"Matinada"
"2012",15,"Hivern","0","0","Bo",13.12,15.15,66,15.0013,305,"Matí"
"2011",21,"Estiu","0","1","Molt Bo",27.06,31.06,50,8.9981,261,"Vespre"
"2012",9,"Estiu","0","0","Molt Bo",28.7,33.335,74,26.0027,348,"Matí"
"2012",5,"Hivern","0","1","Bo",18.86,22.725,82,12.998,24,"Matinada"
"2011",19,"Hivern","0","1","Bo",13.94,15.91,71,19.0012,152,"Vespre"
"2011",3,"Tardor","0","0","Molt Bo",10.66,12.88,60,12.998,26,"Matinada"
"2012",17,"Tardor","0","0","Bo",13.94,17.425,76,7.0015,320,"Vespre"
"2011",16,"Hivern","0","1","Bo",9.02,11.365,87,12.998,61,"Matí"
"2011",12,"Estiu","0","1","Molt Bo",32.8,34.85,26,0,263,"Matí"
"2012",16,"Estiu","0","1","Molt Bo",32.8,37.88,55,19.0012,479,"Matí"
"2011",0,"Primavera","0","1","Bo",30.34,35.605,79,8.9981,47,"Matinada"
"2011",9,"Primavera","0","1","Bo",20.5,24.24,77,19.0012,212,"Matí"
"2012",2,"Primavera","0","1","Molt Bo",22.96,26.515,56,0,19,"Matinada"
"2011",23,"Estiu","0","1","Molt Bo",30.34,34.85,66,7.0015,72,"Vespre"
"2011",13,"Tardor","0","1","Dolent",18.04,21.97,100,12.998,33,"Matí"
"2011",15,"Primavera","0","0","Bo",18.86,22.725,33,0,292,"Matí"
"2012",8,"Primavera","0","1","Bo",25.42,28.03,88,15.0013,613,"Matinada"
"2012",13,"Hivern","0","1","Bo",5.74,6.06,43,16.9979,91,"Matí"
"2012",12,"Tardor","0","1","Molt Bo",11.48,15.91,41,0,235,"Matí"
"2011",21,"Estiu","0","1","Molt Bo",28.7,33.335,79,7.0015,250,"Vespre"
"2011",16,"Hivern","0","0","Bo",17.22,21.21,28,22.0028,134,"Matí"
"2011",5,"Primavera","0","0","Molt Bo",16.4,20.455,82,6.0032,10,"Matinada"
"2011",15,"Hivern","0","1","Bo",8.2,9.09,34,19.0012,64,"Matí"
"2012",0,"Tardor","0","1","Dolent",18.86,22.725,77,31.0009,31,"Matinada"
"2012",5,"Estiu","0","1","Molt Bo",18.86,22.725,72,6.0032,44,"Matinada"
"2011",12,"Estiu","0","1","Molt Bo",34.44,40.91,56,6.0032,153,"Matí"
"2011",20,"Estiu","0","1","Molt Bo",29.52,32.575,42,15.0013,287,"Vespre"
"2011",15,"Primavera","0","1","Molt Bo",25.42,30.305,69,30.0026,210,"Matí"
"2011",2,"Estiu","0","1","Dolent",25.42,29.545,73,7.0015,20,"Matinada"
"2011",13,"Estiu","1","0","Bo",30.34,34.85,70,8.9981,389,"Matí"
"2011",10,"Estiu","0","0","Bo",20.5,24.24,68,19.0012,249,"Matí"
"2012",22,"Estiu","0","1","Molt Bo",32.8,37.88,55,12.998,288,"Vespre"
"2012",8,"Hivern","0","0","Bo",17.22,21.21,88,7.0015,96,"Matinada"
"2011",17,"Hivern","0","0","Molt Bo",19.68,23.485,31,22.0028,278,"Vespre"
"2011",3,"Tardor","0","0","Molt Bo",18.86,22.725,59,27.9993,25,"Matinada"
"2012",5,"Estiu","0","1","Molt Bo",21.32,25,83,0,57,"Matinada"
"2012",20,"Estiu","0","1","Dolent",26.24,28.79,83,15.0013,84,"Vespre"
"2011",1,"Primavera","0","1","Molt Bo",18.86,22.725,47,8.9981,19,"Matinada"
"2012",6,"Hivern","0","0","Dolent",9.02,11.365,93,8.9981,9,"Matinada"
"2011",7,"Tardor","0","1","Dolent",22.14,25.76,100,8.9981,81,"Matinada"
"2012",20,"Primavera","0","0","Molt Bo",24.6,28.79,78,16.9979,309,"Vespre"
"2011",10,"Tardor","0","1","Dolent",22.14,25.76,88,23.9994,125,"Matí"
"2012",12,"Primavera","0","0","Molt Bo",18.86,22.725,23,26.0027,590,"Matí"
"2011",10,"Tardor","0","1","Molt Bo",21.32,25,68,6.0032,174,"Matí"
"2011",0,"Primavera","0","1","Dolent",10.66,12.88,100,11.0014,6,"Matinada"
"2011",2,"Estiu","0","1","Dolent",22.14,25.76,94,16.9979,2,"Matinada"
"2011",0,"Hivern","0","1","Molt Bo",8.2,12.88,64,0,6,"Matinada"
"2011",19,"Tardor","0","1","Molt Bo",18.04,21.97,67,6.0032,252,"Vespre"
"2011",17,"Hivern","0","1","Molt Bo",18.86,22.725,28,19.0012,255,"Vespre"
